channel_id,channel_title,description,subscriber_count,view_count,video_count,published_at,category,city,country,niche,engagement_rate,search_query,scraped_at
UC_Mbu5gMJj9Y2qbL0gZX5Pw,vithal wadje,"I am a Software Architect on IoT and Azure Cloud Platform, Ex. Microsoft MVP, Ex. C# Corner MVP (2012 to 2020), Author, Blogger, Speaker, C# Corner Mumbai User Group Lead, and Student's Mentor. I am passionate about technology and innovation. 

I spend most of my time working, learning, and blogging. I lead the C# Corner Mumbai user group, which conducts free-of-charge events in Microsoft offices and other places to share technical sessions on Microsoft technologies. He also guided and solved th",1810,425779,17,2013-02-16T17:28:40Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:01.871440
UC_uUDX6Ibr1EdLdAh2w7c-Q,AAP Ka APNA ELECTRICIAN,"Description

Hey Guys!!

MY Name- Rakesh kumar
 From- mumbai 

Kuchh-Naa-Kuchh New Seekho Hamare CHANNEL Par! Agar abhi tak aapne Hamari Chhoti si Family Ko Join Nahi kiya hai toh 'SUBSCRIBE' Karke Join Kar Sakte ho (thankyou)

For business inquiries! 
kumarrakesh198822@gmail.com",53500,44425865,174,2017-05-27T10:38:02Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:02.160214
UC46i3BubBssCNNQ3yJfRDiQ,Rise Institute,"🌟 🚀 Rise Institute: 90% Practical Training, 100% Career Success! 💼 🌟

1️⃣ 90% Practical Training: Focused on hands-on experience with real-world tools in Full Stack Data Science, Data Analytics, and RPA with AI.

2️⃣ 100% Career Support: Get expert career counseling, interview training, and job placement guidance to land your dream job.

3️⃣ Expert-Led Mentorship: Learn from industry professionals with 10+ years of experience, led by Mr. Ashish Barde.

4️⃣ Personalized Learning: Tailored guidanc",2470,40632,127,2019-11-10T08:25:46.97375Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:02.426421
UCFLCb-Zec6sCedHbBvpJLzQ,Techyy Anish,"Welcome to Techyy Anish. Here you will find all tech related videos especially Smartphone related videos.
So Sit back, grab some popcorns and enjoy.
",2000,382113,77,2021-07-27T06:57:08.615453Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:02.738603
UCeHOE6PgiVZSEPdLrufEBoA,Elemesh Tech Solutions Pvt Ltd,"We are Traders of Industrial, Automation & Instrumentation Products and also, we are keeping them in Stock. We are making those videos to help our viewers and buyers for setting and operating purpose.",1350,235235,100,2013-07-12T12:09:12Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:03.492742
UC3Gx8S3vLhjl5X5IsVJEeHw,WORLD RADIOS,"Ahuja | StudioMaster |Authorized Dealer for Thanjavur | Kumbakonam | Electronics | PA System Sales & Service | Ahuja Amplifier Service | World Radios | 
",8420,319709,51,2013-03-26T14:44:46Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:04.056644
UC9p7jJPFcdKS5pVZtB4oSnw,Munna bhai gaming,"Hello everybody 👋

This is Munna Bhai Gaming, professional gaming channel 🎮
Here you will see my Highlights and Full Gameplays of the game Garena Free Fire

I'am a professional Battle Royale Player and Streamer. I do my best to record all games and that's all enjoy watching.

Don't Forget to like,share and subscribe to our channel. Join us now to receive our new videos. Press the bell icon 🔔 and never miss any update.

★If you have a Question feel free to hit me up on my Instagram or For Busines",3740000,454615050,2261,2017-04-09T15:04:39Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:04.307273
UC4FWC-1054OvznBlnKnrH1A,Retro Audio Shop,We are based in Mumbai. We try and bring you videos around audio and games from the past.,1980,189596,162,2020-02-20T19:52:37.665587Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:04.560776
UCuQc9Src_VKGLEuVuoSKTeQ,Tech S Zoom,"Hello Friends I am PankajKumar Shukla 🇮🇳 
Tech Specifications Zoom 
[ तकनीकी विषय विवरण ] 🔍 - TechS Zoom - Easy Tech Information ✅
DIL ❤️ SE VIDEO BANATE HAIN
DIL ❤️ SE SUBSCRIBE KAREN ✌😁
Time Saving Shorts and Full videos ✅✅

1] Comparison related videos eg. Phone vs Phone, Speaker vs Speaker, tab vs tab etc.
2] New Tech Launch (First sale information on different Sites/Apps)
3] Discounts and Offers
4] Tech Tips and Tricks
5] Tech news, Facts and Updates
6] Unboxing 🎁

नमस्कार दोस्तों हमारे चैन",21400,17526502,1092,2021-06-29T11:51:29.59803Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:05.327873
UC03hFgIAqoX7G3u7v4KNcxg,Marathi Auto Tech,"नमस्कार मित्रांनो, 'Marathi Auto Tech' चॅनेलवर आपल स्वागत आहे. माझ्या या युट्यूब चॅनेल वर तुम्हाला टेक आणि ऑटोमोबाईल इंडस्ट्री यांच्या बद्दल माहिती मिळेल. बिझनेस चौकशीसाठी, प्रोमोशनसाठी marathiautotech@gmail.com ई-मेल आयडी वर संपर्क करा. 
नक्की विडिओ बघा आणि आपल्या मित्रांना हि सांगा. 
धन्यवाद 🙏
For Business & Collaboration, please mail me on marathiautotech@gmail.com",126000,22777140,778,2019-11-10T18:43:41.478745Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:05.584459
UCfCZhzX8xRzKXwwSIdQ9zww,Iron Mountain Data Centers,"Iron Mountain Data Centers operates a global colocation platform that enables customers to build tailored, sustainable, carrier and cloud-neutral data solutions. As a proud part of Iron Mountain Inc., a world leader in the secure management of data and assets trusted by 90% of the Fortune 1000, we are uniquely positioned to protect, connect and activate high-value customer data. We lead the data center industry in highly regulated compliance, environmental sustainability, physical security and b",1190,162618,110,2020-03-20T08:16:36.811842Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:05.844304
UCJymPkKEdSAnI2rYxjqBI4g,Kumar Printer,"कुमार प्रिंटर में आपका स्वागत है ! 
यह चैनल उन सभी के लिए है जो प्रिंटर से जुड़ी समस्याओं से परेशान हैं, चाहे आपके पास कैनन, सैमसंग, एचपी या एप्सन कोई भी प्रिंटर हो। मैं आपको स्टेप-बाय-स्टेप गाइड और आसान तरीके से प्रिंटर रिपेयरिंग सिखाता हूँ। यहाँ आपको हर तरह की प्रिंटर समस्या का समाधान मिलेगा, जैसे कि पेपर जाम, प्रिंट क्वालिटी खराब होना, या कोई और दिक्कत। अगर आप नया प्रिंटर खरीदने की सोच रहे हैं, तो मैं आपको सही प्रिंटर चुनने में भी मदद कर सकता हूँ। तो, अगर आप अपने प्रिंटर को ठीक करना चाहते हैं",27600,7349667,415,2017-10-10T14:27:24Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:06.464988
UCtP3gc0GZU66nnQJbj_agYg,RS Mobile Shop#786,India,2060,167110,135,2018-03-10T20:33:18Z,Technology & Gadgets,Mumbai,India,tech,15.0,Mumbai tech,2025-08-11T17:59:06.866701
UCVYpsMbxqiuqFhI40UUN5gQ,RAJ TECHNICAL INSTITUTE,"Raj Technical Institute India's No1 Mobile & Laptop Training Institute In Advance Technology.
Mobile & Laptop Repairing Course Chip Level Hardware Software With OCA Lamination EMMC Programming Course Available.
Mobile, Laptop & LCD LED TV Repairing course in Delhi, India

LCD LED Repairing Course Details.
1. All Type SMPS PFC Supply Repairing.
2. All Type back light solutions.
3. All LED,LCD Main board information.
4. LED stand by Solution.
5. All Smart board and normal board 
Installation .
6. ",588000,43834661,1507,2011-11-06T15:38:57Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:11.361017
UCQmlyuni9n40AjTnFnlvGBQ,Newton School of Technology-Rishihood University ,"Newton School of Technology is a revolutionary new educational institution that is changing the way people learn technology.

Founded by Siddharth and Nishant, two young dreamers with a passion for technology, Newton School is committed to empowering the next generation of tech leaders and entrepreneurs.

Newton School's unique approach to education combines industry connections, mentorship, and real-world insights to give students the skills and knowledge they need to succeed in the tech indust",47300,4302928,333,2021-05-27T15:41:02.156913Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:11.966369
UCwrZb7kKRqe7TSN6oxxTGFw,asiaTelecom TechGuru मोबाइल रिपेयरिंग इंस्टिट्यूट,"10+ Year Experience - India No.1 Mobile Training Institute Asia Telecom  
Advance Circuit  + Hand Skill Daily Live CPU on Board + Dual Dekkar + Black Pasted + Software + EMMC + UFS Training 


 @devratn_agrawal   Visit - Devratn Sir You tube Channel For More Advance Circuit Knowledge 
 
✅Mobile Training Institute  ( 200% Guarantee Result ) 
www.asiatelecom.in
✅Call For Next CPU MASTER CLASS Admission 
📞7000731192 , 096441 39972 📞

क्यों DELHI / UP / Bhopal  / Kanpur के  MOBILE TRAINING इंस्टिट्य",257000,25172616,8825,2015-10-18T14:33:10Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:12.374540
UCSeKDMX45M5FqG0KTgIh1yQ,Star Electronic,,20400,4625072,1181,2022-04-14T14:47:00.588739Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:13.079949
UCEFBZHV4PqLoIe0BLQIRy3Q,SLV INDIA,"DO VISIT ONCE TO SEE SOMETHING NEW FOR YOU...

In case you were wondering ? It all started back in 2006. In
Chandigarh, India. For the last 14 years we’ve been doing.
One thing and one thing well, building the toughest and
Most innovative sound systems in the industry. After all our
hard-work we are proud to announce that We are one of
the largest sound system manufacturers in the India and
are selling products in over 140 cities.

We strive to create products that offer you the best
value and p",221000,15583015,255,2015-11-06T12:29:06Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:13.504928
UCkIMmHRlS8851qP5tR4LG9A,Inter IIT Sports Meet 2024,"Welcome to the official YouTube page of Inter IIT Sports Meet, the annual sports tournament of the prestigious Indian Institutes of Technology!
Started in 1961, the Inter IIT Sports Meet has a rich legacy as the longest-running inter-collegiate sports event, showcasing the prowess of India's top engineering institutions. With unwavering dedication and a commitment to excellence, we bring together over 4,000 talented athletes from all 23 IITs to compete in 13 diverse sports, all striving for the ",2800,471623,111,2023-09-13T10:36:12.960294Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:13.782378
UCQgWK91IvWlYdNeTTw3LZVw,Vajirao and Reddy Institute,"India's Best IAS Coaching in Delhi, It is best known for comprehensive UPSC Preparation in Delhi and Oldest Civil Services Coaching in Delhi. It is equipped with the team of top most faculties for preparation of UPSC (Civil Services Exams) who are known for producing best results year after year. Since the inception Institute has helped over 6000 students to enter the Civil Services including IAS, IFS, IPS and other Central Services. It believe in the best, hence, being an institute of excellenc",447000,55504967,2263,2018-06-17T17:51:13Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:14.048653
UCfU-hzd3TCgK2z41SKcqqXA,Everything For All,"Hi Guys My Name Is Imran Ali From Delhi, INDIA
EFA Means Everything For All (सब कुछ सब के लिए) 
This Is Tech Channel, is Channel ki Shuruat 2019 me Ki gai thi.

Is Channel par Aapko kuch is tarha ke Contents Dekhne ko milege.
👉Android Tips & Trick 
👉Apps Review, 
👉Mobile Review, 
👉WhatsApp Tips & Tricks.

Visit Our Official Website: www.everythingforall.in

For Business Enquiry's  imran.everythingforall@gmail.com",1070000,112868953,935,2014-05-20T22:49:50Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:14.321985
UCK2sCVVOH_2o0pELhJY0REg,Mahipal Mahara #महिपाल महरा,"Hello friends, my name is Mahipal Mehra, I make home appliances related products and mobile, TV Review and unboxing videos on my YouTube channel, in which my aim is to give you proper information and I hope you guys like it. And blessings will also remain with me, thank you.

Mahipal Mahara
sales executive
(Delhi Branch)



F.b I'd - Mahipal.Mahara.3@facebook.com

Insta I'd - maharaMahipal

Gmail I'd - mahipal.mahara.639@gmail.com

",50400,28428898,1515,2017-03-30T05:00:51Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:14.578429
UCeEtdoKBW9xtzAhbbW1eiMA,ElectroTuts,"Hello Guys, this is K. Sidharth. I completed my bachelors degree from Netaji Subhas Institute of Technology, Delhi in 2018. Currently, I am working as an electronics Design Engineer at a reputed electronics company. ElectroTuts is short for Electronics Tutorials. I faced some issues searching for good quality content regarding some key concepts asked during my campus interviews. So, I collected content and made this channel to provide quality content for students, specially those preparing for i",8650,772928,15,2017-05-27T03:53:45Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:14.840378
UCY0uWSybOEyDDp8YyqzZF-w,Gladwin Techgen Pvt Ltd,"The education landscape is continuously evolving. It’s why we’re focused on providing you the technology, tools and support to transform to meet the specific needs of your students. We are your partner in change working alongside with you to enable success for your institution or organization with innovative technologies and services.

Corporate Office
Plot No. 14, B-Block, Community Center, Janakpuri New Delhi-110058

Head Office
C6B/1. Janakpuri, New Delhi-110058

Factory
B-86, Phase 1, Mayapu",1340,125145,33,2020-12-16T09:07:30.654792Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:15.096467
UCEefrYQ-s4UXfwjBnhkHLBw,Technical Driver,"i Love Technology !

Hi , This is Mohit Jain (29 , New Delhi) 

A Youtuber | Technical Blogger | IT Professional | Server Expert | Technical Solution Provider 

Video Topic : Technical Trouble-shooting | IT Solutions | Computer issues | Technical Support | Server Related Support |  Unboxing | Computer Tricks | Technical Tutorials 

🔻➖️➖️➖️➖️➖️🔻Business Inquiries & Support 🔻➖️➖️➖️➖️➖️🔻

For business inquiries & discussion  ( For Sponsorship / Paid Promotions ) mail me 🤝 🔻🤝🔻 

🚩 Business.technical",9280,2151439,277,2020-11-30T18:53:05.310674Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:15.363935
UCJtTJKJ_bg7RB1ObHzKCRqw,Gaurav Gupta,"""Every expert was once a beginner. Dare to start.""

I'm Gaurav Gupta, a 3rd year undergraduate pursuing Automobile Engineering at Delhi Technological University.

Join us as we explore different skills, college life, freelancing, and engaging podcasts.  
Whether you're learning something new, tackling college challenges, or starting a freelance career, we've got you covered. Hit subscribe to join our journey of growth and learn together!""

For Business Queries email me at - officialgauravgupta3@",1170,150703,190,2022-08-26T11:06:23.864192Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:15.622157
UCm8zUuDV6ijGzuhZqFV1W8A,Master Dinesh,"Dinesh Yadav [M.Sc. Physics(Electronics),MCSE,NETWORKING,DCH,DCA,ACCOUNTING,PRINTER REPAIR,CERTIFICATE OF TEACHING]
www.masterdinesh.com
 Engineers Choice Pvt. Ltd.
304-A Third Floor And 617 Six Floor , Hemkunt Chambers, Building No.89, Nehru Place, New Delhi-110019
+918800428011,+917007576137
E-Mail:- atcsolutionsdelhi@gmail.com

Why Master Dinesh ?
Master Dinesh believes in true professionalism, which is why we’re available whenever you need us. Whatever you need fixed, one of our repair techn",88000,8274437,479,2012-11-05T18:05:20Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:15.886498
UCHN5lcJA90qRZzK6uIobRyQ,GEMCO INDIA,"We deal in all types of home theatre system.
Address - Shop number - 698,699,700
OLD LAJPAT RAI MARKET, LAL QUILA METRO STATION, CHANDNI CHOWK, DELHI 110006.
PHONE NUMBER - 8587965077 
9910188621
7011939500.

We have ceiling speakers, amplifiers,car speakers, columns speakers in all sizes, Single tower hometheatre, dual towers home theatre, 5.1,4.1 and 2.1 home theatre available in wholesale quantities.

Shop timing - 12.30 pm - 8.30 pm.

Monday to Saturday.

Instagram page - https://instagram.c",579000,249912211,1971,2012-11-16T16:06:26Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:16.167140
UC62AhAC25Ukuscqux_f1rjA,Business Insider India,"Business Insider India features the country's business heavyweights, ranging from start-ups to veterans across industries. It offers amazing synergy between India and its foreign counterpart - developed, analyzed and presented in hallmark BI Style. It covers latest news & trends on Tech, Business, Careers, Startups and Finance.


",114000,36516268,1526,2016-02-02T10:51:08Z,Technology & Gadgets,Delhi,India,tech,15.0,Delhi tech,2025-08-11T17:59:16.626683
